Event 1 Sec 1485567053 NS 572454912
A2A70632 BCID: 1586
6 35
1 14
0 12
Event 119 Sec 1485567454 NS 568530944
A2A5037F BCID: 895
5 35
0 0
4 23
0 0
0 0
6 35
0 0
0 12
Event 120 Sec 1485567457 NS 556951040
A2B70E62 BCID: 3682
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 121 Sec 1485567460 NS 571536896
A2F70944 BCID: 2372
5 35
3 17
4 23
2 20
0 0
6 35
4 56
0 12
Event 122 Sec 1485567460 NS 571536896
A2570944 BCID: 2372
0 0
3 17
0 0
2 20
0 0
6 35
4 56
0 12
Event 123 Sec 1485567477 NS 560519936
A2970199 BCID: 409
5 35
0 0
0 0
2 20
0 0
6 35
1 14
0 12
Event 124 Sec 1485567480 NS 568690944
A2570C7A BCID: 3194
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 125 Sec 1485567483 NS 562761984
A2F7075A BCID: 1882
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 126 Sec 1485567486 NS 561413120
A257023C BCID: 572
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 127 Sec 1485567488 NS 560177152
A2970427 BCID: 1063
5 35
0 0
0 0
2 20
0 0
6 35
1 14
0 12
Event 128 Sec 1485567490 NS 559154944
A2D70612 BCID: 1554
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 129 Sec 1485567491 NS 568301824
A2570F08 BCID: 3848
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 130 Sec 1485567493 NS 567180032
A2F700F2 BCID: 242
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 131 Sec 1485567494 NS 556734208
A25709E8 BCID: 2536
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 132 Sec 1485567495 NS 565996032
A2D702DD BCID: 733
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 133 Sec 1485567500 NS 561886976
A2F70FA7 BCID: 4007
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 134 Sec 1485567501 NS 571077120
A257089C BCID: 2204
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 135 Sec 1485567508 NS 564529920
A2D7074D BCID: 1869
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 136 Sec 1485567510 NS 563440128
A2770936 BCID: 2358
0 0
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 137 Sec 1485567513 NS 572256000
A2A50415 BCID: 1045
5 35
0 0
4 23
0 0
0 0
6 35
0 0
0 12
Event 138 Sec 1485567515 NS 571171072
A25705FF BCID: 1535
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 139 Sec 1485567523 NS 566610944
A2D70DA2 BCID: 3490
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 140 Sec 1485567525 NS 565327872
A2570F8B BCID: 3979
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 141 Sec 1485567526 NS 574608128
A2B7087F BCID: 2175
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 142 Sec 1485567529 NS 563019008
A257035D BCID: 861
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 143 Sec 1485567536 NS 562628096
A2B7020B BCID: 523
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 144 Sec 1485567543 NS 568478976
A2A700BD BCID: 189
5 35
0 0
4 23
0 0
0 0
6 35
1 14
0 12
Event 145 Sec 1485567556 NS 574628096
A2570527 BCID: 1319
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 146 Sec 1485567559 NS 562927104
A2B70006 BCID: 6
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 147 Sec 1485567561 NS 562889216
A25701EF BCID: 495
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 148 Sec 1485567562 NS 572154112
A2570AE3 BCID: 2787
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 149 Sec 1485567568 NS 568711168
A257009C BCID: 156
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 150 Sec 1485567577 NS 567353856
A2570136 BCID: 310
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 151 Sec 1485567578 NS 556876800
A2570A2B BCID: 2603
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 152 Sec 1485567581 NS 562753792
A257050A BCID: 1290
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 153 Sec 1485567583 NS 562760960
A2F706F4 BCID: 1780
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 154 Sec 1485567587 NS 560527104
A2D70AC8 BCID: 2760
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 155 Sec 1485567592 NS 567513856
A2570792 BCID: 1938
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 156 Sec 1485567593 NS 557081088
A2570087 BCID: 135
0 0
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 157 Sec 1485567594 NS 566306048
A2B7097C BCID: 2428
5 35
0 0
4 23
2 20
0 0
6 35
1 14
0 12
Event 158 Sec 1485567599 NS 573396992
A2D70646 BCID: 1606
5 35
3 17
0 0
2 20
0 0
6 35
1 14
0 12
Event 159 Sec 1485567600 NS 562802944
A2F70F3B BCID: 3899
5 35
3 17
4 23
2 20
0 0
6 35
1 14
0 12
Event 160 Sec 1485567601 NS 572156928
A2D70831 BCID: 2097
5 35
3 17
0 0
2 20
