
0 0
3 27
2 12
5 11
4 29

TIME: 1485125261065542912.000000

A2B708C2 BCID: 2242
1 28
0 0
0 15
6 26
0 0
2 12
5 11
4 29

TIME: 1485125262048521984.000000

A29F01BA BCID: 442
1 28
0 0
0 0
6 26
3 27
2 12
5 11
4 29

TIME: 1485125262048670976.000000

A2BD01BA BCID: 442
1 28
0 0
0 15
6 26
3 27
2 12
0 0
4 29

TIME: 1485125263065305856.000000

A2BF0AB3 BCID: 2739
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

TIME: 1485125264104944896.000000

A2AF03AD BCID: 941
1 28
0 0
0 15
0 0
3 27
2 12
5 11
4 29

TIME: 1485125265048506880.000000

A2BF0CA5 BCID: 3237
1 28
0 0
0 15
6 26
3 27
2 12
5 11
4 29

